mode,para_id,en,rep,matched,injected,term_hit,hit_form,decoy,followed_decoy
term,P185,pit carries,오목부분 우식,True,True,True,오목부분 우식,,
term,P186,hereditary mutilating keratoma,유전절단각화종,True,True,True,유전절단각화종,,
term,P186,lochioschesis,산후질분비물정체,True,True,True,산후질분비물정체,,
term,P186,blood fluke,주혈흡충,True,True,True,주혈흡충,,
term,P187,uterine inversion,자궁뒤집힘,True,True,True,자궁뒤집힘,,
term,P187,suture thread,봉합사,True,True,True,봉합사,,
term,P187,schistasis,갈림증,True,True,True,갈림증,,
term,P188,moniliform nucleus,염주핵,True,True,True,염주핵,,
term,P188,saphenous neuropathy,복재신경병증,True,True,True,복재신경병증,,
term,P188,morbidity aspects,질병 양상,True,True,True,질병 양상,,
term,P189,deltoid flap,어깨세모근피판,True,True,True,어깨세모근피판,,
term,P189,cogan's disease,코오간병,True,True,True,코오간병,,
term,P189,paraganglion,곁신경절,True,True,True,곁신경절,,
term,P190,nonvascularized bone graft,비혈관뼈이식,True,True,True,비혈관뼈이식,,
term,P190,macrostomia cribrosa,체반,True,True,True,체반,,
term,P190,myotonia,근긴장증,True,True,True,근긴장증,,
term,P191,frolement,미세마찰음,True,True,True,미세마찰음,,
term,P191,ineffective protection,비효율적 방어능력,True,True,True,비효율적 방어능력,,
term,P191,eye swelling,안구 부기,True,True,True,안구 부기,,
term,P192,needle electromyography,바늘근전도검사(법),True,True,True,바늘근전도검사(법),,
term,P192,functional enuresis,기능성 유뇨증,True,True,True,기능성 유뇨증,,
term,P192,muscle flap,근(육)판,True,True,True,근(육)판,,
term,P193,clasp repair,클라스프 수리,True,True,True,클라스프 수리,,
term,P193,ventricular asynergy,심실협동불능(증),True,True,True,심실협동불능(증),,
term,P193,jisil,지실(志室),True,True,True,지실(志室),,
term,P194,depigmenting cream,탈색크림,True,True,True,탈색크림,,
term,P194,neck righting reflex,목바로잡기반사,True,True,True,목바로잡기반사,,
term,P194,dyslipoproteinemia,이상지질단백혈증,True,True,True,이상지질단백혈증,,
term,P195,conglutinogen activating factor,교착원활성인자,True,True,True,교착원활성인자,,
term,P195,lambliasis,람블편모충증,True,True,True,람블편모충증,,
term,P195,conn adenoma,콘 샘종,True,True,True,콘 샘종,,
term,P196,inspirator,흡입기,True,True,True,흡입기,,
term,P196,suggillation,광범피부밑출혈,True,True,True,광범피부밑출혈,,
term,P196,hippocampal sclerosis,해마경화(증),True,True,True,해마경화(증),,
term,P197,ear probe,귀꽂이,True,True,True,귀꽂이,,
term,P197,osteochondroma,뼈연골종,True,True,True,뼈연골종,,
term,P197,clean bench,무균실험대,True,True,True,무균실험대,,
term,P198,speech loss,언어 손실,True,True,True,언어 손실,,
term,P198,hemocytometry,혈구계수(법),True,True,True,혈구계수(법),,
term,P198,congenital leukonychia,선천 손발톱백반,True,True,True,선천 손발톱백반,,
term,P199,hemoclastic reaction,혈구파괴반응,True,True,True,혈구파괴반응,,
term,P199,perform infection control,감염통제 수행,True,True,True,감염통제 수행,,
term,P199,endothelial adhesion molecule,내피부착분자,True,True,True,내피부착분자,,
term,P200,chloropsia,녹색시,True,True,True,녹색시,,
term,P200,homogeneous,균일,True,True,True,균일,,
term,P200,extrachromosomal inheritance,염색체외유전,True,True,True,염색체외유전,,
term,P201,coproporphyrinuria,코프로포르피린뇨,True,True,True,코프로포르피린뇨,,
term,P201,retroactive inhibition,역행기억억제,True,True,True,역행기억억제,,
term,P201,dyspnea disorder,천증,True,True,True,천증,,
term,P202,premenopause,폐경전,True,True,True,폐경전,,
term,P202,thymus,가슴샘,True,True,True,가슴샘,,
term,P202,microincision,미세절개,True,True,True,미세절개,,
term,P203,neurodeatrophia,망막위축,True,True,True,망막위축,,
term,P203,fasciola hepatica,간질,True,True,True,간질,,
term,P203,cystica ureteritis,낭성 요관염,True,True,True,낭성 요관염,,
term,P204,dying process deteriorated,임종과정 악화됨,True,True,True,임종과정 악화됨,,
term,P204,puboprostatic,두덩전립샘-,True,True,False,,,
term,P204,bilharzial dysentery,방광주혈흡충이질,True,True,True,방광주혈흡충이질,,
term,P205,orofaciodigital syndrome,구안지 증후군,True,True,True,구안지 증후군,,
term,P205,laparoscopic unilateral salpingo-oophorectomy,배안보개 이용 한쪽 자궁관난소 적출,True,True,True,배안보개 이용 한쪽 자궁관난소 적출,,
term,P205,apneusis,지속들숨,True,True,True,지속들숨,,
term,P206,citrate,구연산,True,True,True,구연산,,
term,P206,trichroism,삼색상,True,True,True,삼색상,,
term,P206,antigenic reversion,항원복귀,True,True,True,항원복귀,,
term,P207,annular nucleus,고리핵,True,True,True,고리핵,,
term,P207,entire trapezius muscle,온등세모근,True,True,True,온등세모근,,
term,P207,cervico-occipital neuralgia,목 뒤통수 신경통,True,True,True,목 뒤통수 신경통,,
term,P208,bougienage of esophagus,식도 부우지법,True,True,True,식도 부우지법,,
term,P208,diabetic coma,당뇨 혼수,True,True,True,당뇨 혼수,,
term,P208,atlas-axis spinal fusion,고리뼈-중쇠뼈 척추 유합,True,True,True,고리뼈-중쇠뼈 척추 유합,,
term,P209,postpartum afibrinogenemia,분만후 무피브리노젠혈증,True,True,True,분만후 무피브리노젠혈증,,
term,P209,lamblial dysentery,람블편모충이질,True,True,True,람블편모충이질,,
term,P209,technetium uptake test,Tc섭취율,True,True,True,Tc섭취율,,
term,P210,tubular maximum,요세관최대값,True,True,True,요세관최대값,,
term,P210,apraxia of speech,언어의 실행증,True,True,True,언어의 실행증,,
term,P210,ovarian cystectomy,난소 낭종 적출술,True,True,True,난소 낭종 적출술,,
term,P211,tumor-specific antigen,종양특이항원,True,True,True,종양특이항원,,
term,P211,autonomic insufficiency,자율신경부전,True,True,True,자율신경부전,,
term,P211,vulvovaginal,음문질-,True,True,True,음문질-,,
term,P212,acrotrophodynia,말단영양통증,True,True,True,말단영양통증,,
term,P212,interfascicular graft,다발사이이식,True,True,True,다발사이이식,,
term,P212,acentric occlusion,비중심교합,True,True,True,비중심교합,,
term,P213,von hippel-lindau disease,폰히펠-린다우병,True,True,True,폰히펠-린다우병,,
term,P213,chemohormonal,화학호르몬-,True,True,True,화학호르몬-,,
term,P213,radiodermatitis,방사선피부염,True,True,True,방사선피부염,,
term,P214,lipomelanotic reticulosis,지방흑색증성 세망증,True,True,True,지방흑색증성 세망증,,
term,P214,parovarian cystoma,난소위체낭,True,True,True,난소위체낭,,
term,P214,suprapubic prostatectomy,두덩뼈 위쪽 경유 전립샘 절제,True,True,True,두덩뼈 위쪽 경유 전립샘 절제,,
term,P215,corynebacterium pseudotuberculosis,거짓결핵균,True,True,True,거짓결핵균,,
term,P215,laparoscopic appendectomy,배안보개 이용 막창자꼬리 절제,True,True,True,배안보개 이용 막창자꼬리 절제,,
term,P215,spleen qi deficiency,비기허,True,True,True,비기허,,
term,P216,hepatogram,간실질상,True,True,True,간실질상,,
term,P216,maxillomandibular disharmony,위아래턱부조화,True,True,True,위아래턱부조화,,
term,P216,radiostrontium,방사성스트론튬,True,True,True,방사성스트론튬,,
term,P217,amputation of cervix,자궁목 절단,True,True,True,자궁목 절단,,
term,P217,hydrometra,물자궁증,True,True,True,물자궁증,,
term,P217,calcification of bursa,윤활낭(의) 석회화,True,True,False,,,
term,P218,arachnoid cyst,거미막하 낭종,True,True,False,,,
term,P218,cold sore,입술헤르페스,True,True,True,입술헤르페스,,
term,P218,coxalgic pelvis,엉덩관절병골반,True,True,True,엉덩관절병골반,,
term,P219,resecting fracture,깍임골절,True,True,True,깍임골절,,
term,P219,enterotoxin,창자독소,True,True,True,창자독소,,
term,P219,hypotonus,근육긴장저하,True,True,True,근육긴장저하,,
term,P220,fourth heart sound,제4심(장)음,True,True,True,제4심(장)음,,
term,P220,milieu therapy,환경 치료요법,True,True,True,환경 치료요법,,
term,P220,haematosalpinx,혈난관,True,True,True,혈난관,,
term,P221,revaccination,재접종,True,True,True,재접종,,
term,P221,impaired eating behaviour,손상된 식습관 행위,True,True,True,손상된 식습관 행위,,
term,P221,presbyophrenia,노년치매,True,True,True,노년치매,,
term,P222,spireme,분산사구,True,True,True,분산사구,,
term,P222,polychromatophilic erythrocyte,다염적혈구,True,True,True,다염적혈구,,
term,P222,running nose,코감기,True,True,True,코감기,,
term,P223,excitometabolic,대사촉진-,True,True,False,,,
term,P223,qrs widened,큐알에스(QRS) 넓힘,True,True,False,,,
term,P223,neuraxis,신경축,True,True,True,신경축,,
term,P224,direct coombs test,직접쿰즈검사,True,True,True,직접쿰즈검사,,
term,P224,fenestrated capillary,창문모세혈관,True,True,True,창문모세혈관,,
term,P224,physics depth sensitivity,물리적깊이민감도,True,True,True,물리적깊이민감도,,
term,P225,pseudomonas aeruginosa,녹농균,True,True,True,녹농균,,
term,P225,altered uterine contractions,자궁수축 변화,True,True,True,자궁수축 변화,,
term,P225,assess circulatory care,순환계간호 사정,True,True,True,순환계간호 사정,,
term,P226,grafting,이식,True,True,True,이식,,
term,P226,mediastinotomy,세로칸절개(술),True,True,True,세로칸절개(술),,
term,P226,hill-sachs lesion,힐-샥스 병터,True,True,True,힐-샥스 병터,,
term,P227,bilateral palatine tonsils,양측 목구멍 편도,True,True,True,양측 목구멍 편도,,
term,P227,manage immobilizer care,부동간호 관리,True,True,True,부동간호 관리,,
term,P227,head wind,두풍 ; 뇌풍,True,True,True,두풍 ; 뇌풍,,
term,P228,preexcitation ecg,조기흥분,True,True,True,조기흥분,,
term,P228,pneumonia in ornithosis,비둘기병에서의 폐렴,True,True,True,비둘기병에서의 폐렴,,
term,P228,hydrocyst,물낭,True,True,True,물낭,,
term,P229,triple test,삼중검사,True,True,True,삼중검사,,
term,P229,heteropolysaccharide,이종다당류,True,True,True,이종다당류,,
term,P229,labilizer,불안정제,True,True,True,불안정제,,
term,P230,breath holding spell,숨참기발작,True,True,True,숨참기발작,,
term,P230,diverticulitis oesophageal,식도 곁주머니염,True,True,True,식도 곁주머니염,,
term,P230,neurostearic acid,신경지방산,True,True,True,신경지방산,,
term,P231,ulcerative gingivitis (chronic),궤양성 치은염(잇몸염)(만성),False,False,True,궤양성 잇몸염(만성),,
term,P231,preleukaemia (syndrome),전백혈병(증후군),False,False,True,전백혈병(증후군),,
term,P231,bryant's traction,브리언트 당김,True,True,True,브리언트 당김,,
term,P232,cystathionine,시스타티오닌,True,True,True,시스타티오닌,,
term,P232,medical care division,의료급여구분,True,True,True,의료급여구분,,
term,P232,medical genetics,의학유전학,True,True,True,의학유전학,,
term,P233,puerperium,산후기,True,True,True,산후기,,
term,P233,evacuation of empyema,축농 제거,True,True,True,축농 제거,,
term,P233,simple dressing,단순 처치,True,True,True,단순 처치,,
term,P234,heteromorphism,이형,True,True,True,이형,,
term,P234,atriocarotid interval,심방목동맥간격,True,True,True,심방목동맥간격,,
term,P234,muscular dystrophy carrier,근퇴행위축 보균자,True,True,True,근퇴행위축 보균자,,
term,P235,dry arthritis,건성관절염,True,True,True,건성관절염,,
term,P235,foville syndrome,포비유 증후군,True,True,True,포비유 증후군,,
term,P235,chromophilic cell,호색소세포,True,True,True,호색소세포,,
term,P236,mediterranean tick fever,지중해진드기열,True,True,True,지중해진드기열,,
term,P236,pseudoptosis,거짓눈꺼풀처짐,True,True,True,거짓눈꺼풀처짐,,
term,P236,flax-dresser disease,아마포착용자병,True,True,True,아마포착용자병,,
term,P237,personal identity disturbance,자아정체성장애,True,True,True,자아정체성장애,,
term,P237,glucuronic acid,글루쿠론산,True,True,True,글루쿠론산,,
term,P237,glycophorin,글리코포린,True,True,True,글리코포린,,
term,P238,pilar cyst,모낭,True,True,True,모낭,,
term,P238,revision septoplasty,교정 사이막성형술,True,True,True,교정 사이막성형술,,
term,P238,late post-traumatic seizures,외상후 지연 발작,True,True,True,외상후 지연 발작,,
term,P239,total albinism,온백색증,True,True,True,온백색증,,
term,P239,prescription group,처방묶음,True,True,True,처방묶음,,
term,P239,antroscope,위턱굴보개,True,True,True,위턱굴보개,,
term,P240,linear craniectomy,선상 머리뼈 절제,True,True,True,선상 머리뼈 절제,,
term,P240,myelodysplastic syndromes,골수형성이상증후군,True,True,True,골수형성이상증후군,,
term,P240,first responder,일차반응자,True,True,True,일차반응자,,
term,P241,peritoneal cavity,배막안,True,True,True,배막안,,
term,P241,ileocolic artery,돌잘룩창자동맥,True,True,True,돌잘룩창자동맥,,
term,P241,cryptococcal meningocerebritis,크립토콕쿠스수막대뇌염,True,True,True,크립토콕쿠스수막대뇌염,,
term,P242,hearing impairment,청각 부전,True,True,True,청각 부전,,
term,P242,hysterocystocleisis,자궁방광꿰맴(술),True,True,True,자궁방광꿰맴(술),,
term,P242,muscular artery,근육형동맥,True,True,True,근육형동맥,,
term,P243,splenectomy,비장절제,True,True,True,비장절제,,
term,P243,tibia vara,내반경골,True,True,True,내반경골,,
term,P243,platelet,혈소판,True,True,True,혈소판,,
term,P244,allergenic serum,알레르기혈청,True,True,True,알레르기혈청,,
term,P244,hyperthyroxinemia,고티록신혈증,True,True,True,고티록신혈증,,
term,P244,grain itch,곡물 소양증,True,True,True,곡물 소양증,,
term,P245,lymphopoiesis,림프구형성,True,True,True,림프구형성,,
term,P245,melanoacanthoma,멜라닌가시세포종,True,True,True,멜라닌가시세포종,,
term,P245,anterior resection,앞방향절제(술),True,True,True,앞방향절제(술),,
term,P246,oculovagal reflex,눈미주신경반사,True,True,True,눈미주신경반사,,
term,P246,tracheobronchial,기관기관지-,True,True,True,기관기관지-,,
term,P246,abdominal wall strained,배벽 긴장,True,True,True,배벽 긴장,,
term,P247,neurofibromatosis of spine,척수 신경섬유종증,True,True,True,척수 신경섬유종증,,
term,P247,pleurothecal anastomosis,가슴막-척수막 연결,True,True,True,가슴막-척수막 연결,,
term,P247,deshielded proton,미차폐양성자,True,True,True,미차폐양성자,,
term,P248,endocervical hyperplasia,자궁목내막과다형성,True,True,True,자궁목내막과다형성,,
term,P248,vague symptom,분명치않는증상,True,True,True,분명치않는증상,,
term,P248,deficient perineum,회음결핍,True,True,True,회음결핍,,
term,P249,spot retinoscope,점상망막검영기,True,True,True,점상망막검영기,,
term,P249,biceps femoris muscle,넙다리두갈래근,True,True,True,넙다리두갈래근,,
term,P249,tuning fork,소리굽쇠,True,True,True,소리굽쇠,,
term,P250,buryu,부류(復溜),True,True,True,부류(復溜),,
term,P250,dilation of rectum,곧창자 확장,True,True,True,곧창자 확장,,
term,P250,tinea manuum,손백선,True,True,True,손백선,,
term,P251,diastasimetry,녹말효소측정법,True,True,True,녹말효소측정법,,
term,P251,perfluorocarbon,과불화탄소,True,True,True,과불화탄소,,
term,P251,myelalgia,척수통증,True,True,True,척수통증,,
term,P252,third ventricle,셋째뇌실,True,True,True,셋째뇌실,,
term,P252,cystitomy,수정체낭절개(술),True,True,True,수정체낭절개(술),,
term,P252,inappropriate self disclosure,부적절한 자기 노출,True,True,True,부적절한 자기 노출,,
term,P253,erythema migrans,이동성 홍반,True,True,True,이동성 홍반,,
term,P253,medical indigent,의료급여대상자,True,True,True,의료급여대상자,,
term,P253,unequal limb length,사지길이부동증,True,True,True,사지길이부동증,,
term,P254,primary mover,주작용근,True,True,True,주작용근,,
term,P254,motor fiber,운동신경섬유,True,True,True,운동신경섬유,,
term,P254,tuberculosis of oesophagus,식도의 결핵,True,True,True,식도의 결핵,,
term,P255,primitive neuroectodermal tumor,원시신경외배엽종양,True,True,True,원시신경외배엽종양,,
term,P255,endovascular ultrasonography,혈관내 초음파촬영,True,True,True,혈관내 초음파촬영,,
term,P255,failed forceps,집게 사용 실패,True,True,True,집게 사용 실패,,
term,P256,ceruminous gland,귀지샘,True,True,True,귀지샘,,
term,P256,synclonus,동조근간대,True,True,True,동조근간대,,
term,P256,lienorenal,지라콩팥-,True,True,True,지라콩팥-,,
term,P257,affectivity,정동성,True,True,True,정동성,,
term,P257,ureteropelvic junction,요관깔때기이음부,True,True,True,요관깔때기이음부,,
term,P257,gangliectomy,신경절절제(술),True,True,True,신경절절제(술),,
term,P258,dry socket recurettage,발치와골염 재소파술,True,True,True,발치와골염 재소파술,,
term,P258,epigastric artery,배벽동맥,True,True,True,배벽동맥,,
term,P258,transurethral intravesical electrotherapy,요도경유방광속전기요법,True,True,True,요도경유방광속전기요법,,
term,P259,micromanipulation,미세조작(술),True,True,True,미세조작(술),,
term,P259,negative pressure,음압,True,True,True,음압,,
term,P259,puborectalis muscle,두덩곧창자근,True,True,True,두덩곧창자근,,
term,P260,costal angle,갈비뼈각,True,True,True,갈비뼈각,,
term,P260,abdominal palpable mass,복부 촉지성 종괴,True,True,True,복부 촉지성 종괴,,
term,P260,interim abutment,임시 지대주,True,True,True,임시 지대주,,
term,P261,recession operation,뒤옮김술,True,True,True,뒤옮김술,,
term,P261,podiatrist,발전문가,True,True,True,발전문가,,
term,P261,recurrent thyroid ca,재발성 갑상선암,True,True,True,재발성 갑상선암,,
term,P262,noonan syndrome,누난 증후군,True,True,True,누난 증후군,,
term,P262,high-grade lymphoma,심한 림프종,True,True,True,심한 림프종,,
term,P262,hereditary amyloid nephropathy,유전성 아밀로이드 신장병증,True,True,True,유전성 아밀로이드 신장병증,,
term,P263,collagen fiber graft,교원 섬유 이식술,True,True,True,교원 섬유 이식술,,
term,P263,ocular prosthesis,의안,True,True,True,의안,,
term,P263,laryngopharyngitis,후두인두염,True,True,True,후두인두염,,
term,P264,postoperative nasopharynx cancer,"비인두암, 수술후 상태",True,True,True,"비인두암, 수술후 상태",,
term,P264,oath of hippocrates,히포크라테스선서,True,True,True,히포크라테스선서,,
term,P264,postprocedural hypothyroidism,처치후 갑상선기능저하증,True,True,True,처치후 갑상선기능저하증,,
term,P265,scintillating hemianopia,섬광반맹,True,True,True,섬광반맹,,
term,P265,dislocation of wrist,손목의 탈구,True,True,True,손목의 탈구,,
term,P265,aspergillus niger,아스페르길루스니게르,True,True,True,아스페르길루스니게르,,
term,P266,paraspasm,대칭성연축,True,True,True,대칭성연축,,
term,P266,molding,두개몰딩,True,True,True,두개몰딩,,
term,P266,retention of urine,소변정체,True,True,True,소변정체,,
term,P267,cranial dermal sinus,뇌피부동,True,True,True,뇌피부동,,
term,P267,retrograde impulse,역방향흥분,True,True,True,역방향흥분,,
term,P267,iodinated,요오드표지-,True,True,False,,,
term,P268,spinal injuries,척수 손상,True,True,True,척수 손상,,
term,P268,facial nucleus,얼굴신경핵,True,True,True,얼굴신경핵,,
term,P268,alert,명료함,True,True,True,명료함,,
term,P269,dendritic spine,수지상극,True,True,True,수지상극,,
term,P269,hyperestrinism,여성호르몬과다(증),True,True,True,여성호르몬과다(증),,
term,P269,absolute scotoma,절대암점,True,True,True,절대암점,,
term,P270,paramyxoviridae infection,파라믹소바이러스 감염,True,True,True,파라믹소바이러스 감염,,
term,P270,hb-sc disease,헤모글로빈-SC병,True,True,True,헤모글로빈-SC병,,
term,P270,echo pulse,초음파,True,True,True,초음파,,
term,P271,teat,젖꼭지,True,True,True,젖꼭지,,
term,P271,organic writer's cramp,기질성 서경,True,True,True,기질성 서경,,
term,P271,esthiomene,만성 외음궤양,True,True,True,만성 외음궤양,,
term,P272,triaging,중증도 분류,True,True,True,중증도 분류,,
term,P272,fistula of gallbladder,담낭의 누공,True,True,True,담낭의 누공,,
term,P272,periarthritis of wrist,손목의 관절주위염,True,True,True,손목의 관절주위염,,
term,P273,inverse-ratio ventilation,역비환기,True,True,True,역비환기,,
term,P273,forehead,전두,True,True,True,전두,,
term,P273,complex echo pattern,복잡메아리,True,True,True,복잡메아리,,
term,P274,blood tinged sputum,혈액흔적가래,True,True,True,혈액흔적가래,,
term,P274,kakidrosis,땀악취증,True,True,True,땀악취증,,
term,P274,hippuric acid,마뇨산,True,True,True,마뇨산,,
term,P275,ophthalmophacometer,수정체굴절력측정계,True,True,True,수정체굴절력측정계,,
term,P275,radioimmunoelectrophoresis,방사면역전기이동(법),True,True,True,방사면역전기이동(법),,
term,P275,sirenomelia syndrome,인어다리 증후군,True,True,True,인어다리 증후군,,
term,P276,defective interfering particle,결손간섭입자,True,True,True,결손간섭입자,,
term,P276,ancylostoma ceylanicum,실론구충,True,True,True,실론구충,,
term,P276,pupillary seclusion,동공차단,True,True,True,동공차단,,
term,P277,mastadenitis,젖샘염,True,True,True,젖샘염,,
term,P277,ophthalmologic surgical procedures,안과 수술방법,True,True,True,안과 수술방법,,
term,P277,catatonic shizophrenia,긴장형 정신분열병,True,True,True,긴장형 정신분열병,,
term,P278,drug-induced,약물유발-,True,True,True,약물유발-,,
term,P278,coalescent mastoiditis,융합꼭지돌기염,True,True,True,융합꼭지돌기염,,
term,P278,major calyx,큰콩팥잔,True,True,True,큰콩팥잔,,
term,P279,bladder neck contracture,방광목 위축,True,True,True,방광목 위축,,
term,P279,sign,징후,True,True,True,징후,,
term,P279,juvenile chronic iridocyclitis,연소성 만성 홍채섬모체염,True,True,True,연소성 만성 홍채섬모체염,,
term,P280,dural avf,경막의 동정맥루,True,True,True,경막의 동정맥루,,
term,P280,myoalbumin,근(육)알부민,True,True,True,근(육)알부민,,
term,P280,hay asthma,건초천식,True,True,True,건초천식,,
term,P281,post-traumatic polyarthrosis,외상후 다발관절증,True,True,True,외상후 다발관절증,,
term,P281,insular sclerosis,섬경화증,True,True,True,섬경화증,,
term,P281,intestinal polypectomy,장 폴립 절제,True,True,True,장 폴립 절제,,
term,P282,pubocapsular,두덩관절피막-,True,True,False,,,
term,P282,substantia nigra,흑(색)질,True,True,True,흑(색)질,,
term,P282,core decompression,중핵감압,True,True,True,중핵감압,,
term,P283,nonoperculated egg,무난개충란,True,True,True,무난개충란,,
term,P283,transcervical thymectomy,자궁목 경유 가슴샘 절제,True,True,True,자궁목 경유 가슴샘 절제,,
term,P283,phospholipidemia,인지질혈증,True,True,True,인지질혈증,,
term,P284,infraction,균열골절,True,True,True,균열골절,,
term,P284,epilemmal termination,신경속막종말,True,True,True,신경속막종말,,
term,P284,hairy-cell leukemia,털세포백혈병,True,True,True,털세포백혈병,,
term,P285,thyroid nodule,갑상선소결절,True,True,True,갑상선소결절,,
term,P285,paraphilia,성도착(증),True,True,True,성도착(증),,
term,P285,antifibrinolysin,항섬유소용해소제,True,True,True,항섬유소용해소제,,
term,P286,talipes calcaneus,발끝들린휜발증,True,True,True,발끝들린휜발증,,
term,P286,lyophobic,소액성,True,True,True,소액성,,
term,P286,long labor,지연 진통,True,True,True,지연 진통,,
term,P287,allocentric,타인중심-,True,True,True,타인중심-,,
term,P287,vegetant intravascular hemangioendothelioma,증식혈관내혈관내피종,True,True,True,증식혈관내혈관내피종,,
term,P287,cervix dilatation,자궁경부개대,True,True,True,자궁경부개대,,
term,P288,lobectomy of lung,폐엽 절제,True,True,True,폐엽 절제,,
term,P288,supratentorial neoplasms,천막위 신생물,True,True,True,천막위 신생물,,
term,P288,basal seat,의치지지조직,True,True,True,의치지지조직,,
term,P289,mongoloid slant,몽골인 모양 눈,True,True,True,몽골인 모양 눈,,
term,P289,internal carotid angiography,두경부동맥조영-내경동맥,True,True,True,두경부동맥조영-내경동맥,,
term,P289,bionator,바이오네이터,True,True,True,바이오네이터,,
term,P290,syncytial,합포체-,True,True,True,합포체,,
term,P290,tangential section,비스듬절단,True,True,True,비스듬절단,,
term,P290,incisor tooth,절치,True,True,True,절치,,
term,P291,bird-shot chorioretinopathy,산탄맥락망막병(증),True,True,True,산탄맥락망막병(증),,
term,P291,guinea pig,기니피그,True,True,True,기니피그,,
term,P291,multicystic kidney disease,다낭신장병,True,True,True,다낭신장병,,
term,P292,endometrial stromal sarcoma,자궁내막버팀질육종,True,True,True,자궁내막버팀질육종,,
term,P292,voluntomotory,수의운동-,True,True,True,수의운동,,
term,P292,m line,중간가로막,True,True,True,중간가로막,,
term,P293,turbidometric technique,혼탁도측정기법,True,True,True,혼탁도측정기법,,
term,P293,retaining harness,장치유지,True,True,True,장치유지,,
term,P293,femur,넙다리뼈,True,True,True,넙다리뼈,,
term,P294,sarcoma of lung,폐 육종,True,True,True,폐 육종,,
term,P294,hyposthenuric urine,저비중뇨,True,True,True,저비중뇨,,
term,P294,rhabdomyomyxoma,횡문근점액종,True,True,True,횡문근점액종,,
term,P295,menometrorrhagia,불규칙과다월경,True,True,True,불규칙과다월경,,
term,P295,tuning curve,동조곡선,True,True,True,동조곡선,,
term,P295,horseshoe fistula,말발굽샛길,True,True,True,말발굽샛길,,
term,P296,ballism,도리깨질(증),True,True,True,도리깨질(증),,
term,P296,paraffinoma,파라핀종,True,True,True,파라핀종,,
term,P296,virgin population,무노출인구,True,True,True,무노출인구,,
term,P297,esterapenia,에스테라아제감소,True,True,True,에스테라아제감소,,
term,P297,reconstruction of thumb,엄지 손가락 재건,True,True,True,엄지 손가락 재건,,
term,P297,analgesia dolorosa,무감각부위통증,True,True,True,무감각부위통증,,
term,P298,cabot ring bodies,카보트고리소체,True,True,True,카보트고리소체,,
term,P298,paraduodenal fold,샘창자옆주름,True,True,True,샘창자옆주름,,
term,P298,hemoglobin c,헤모글로빈C,True,True,True,헤모글로빈C,,
term,P299,presence of mei,인공중이삽입물의 존재,True,True,True,인공중이삽입물의 존재,,
term,P299,mamillitis,유두염,True,True,True,유두염,,
term,P299,oxyhydrocephalus,뾰족물머리증,True,True,True,뾰족물머리증,,
term,P300,root resection,치근 절제술,True,True,True,치근 절제술,,
term,P300,breast stereotactic biopsy,유방 입체정위 생검술,True,True,True,유방 입체정위 생검술,,
term,P300,myotonic disorders,근긴장장애,True,True,True,근긴장장애,,
term,P301,ionometer,이온화선량계,True,True,True,이온화선량계,,
term,P301,tingling,저림,True,True,True,저림,,
term,P301,first filial generation,일대잡종,True,True,True,일대잡종,,
term,P302,endosome,엔도솜,True,True,True,엔도솜,,
term,P302,mr mapping,자기공명지도화,True,True,True,자기공명지도화,,
term,P302,hyposegmentation,저분절증,True,True,True,저분절증,,
term,P303,intermittent explosive disorder,간헐폭발병,True,True,True,간헐폭발병,,
term,P303,gastroenteritis paratyphosa,파라티푸스위창자염,True,True,True,파라티푸스위창자염,,
term,P303,fixator muscle,고정근육,True,True,True,고정근육,,
term,P304,sao paulo fever,상파울로열,True,True,True,상파울로열,,
term,P304,palpating,촉진하기,True,True,True,촉진하기,,
term,P304,balloon kyphoplasty,풍선 척추성형,True,True,True,풍선 척추성형,,
term,P305,assess breastfeeding support,모유수유지지 사정,True,True,True,모유수유지지 사정,,
term,P305,monopolar depression,단극성 우울병,True,True,True,단극성 우울병,,
term,P305,positioned flap,판막이동수술,True,True,True,판막이동수술,,
term,P306,prandial,식사-,True,True,True,식사-,,
term,P306,acanthamoeba keratitis,가시아메바각막염,True,True,True,가시아메바각막염,,
term,P306,adjustable suture,조정봉합,True,True,True,조정봉합,,
term,P307,hyperosmolar nonketotic coma,고삼투압성비케토산성혼수,True,True,True,고삼투압성비케토산성혼수,,
term,P307,gracilis muscle,두덩정강근,True,True,True,두덩정강근,,
term,P307,lobomycosis,로보진균증,True,True,True,로보진균증,,
term,P308,flat position,앙와위,True,True,True,앙와위,,
term,P308,plantar flexion,발바닥쪽 굽힘,True,True,True,발바닥쪽 굽힘,,
term,P308,status thymicus,가슴샘체질,True,True,True,가슴샘체질,,
term,P309,septal angle,코중격각,True,True,True,코중격각,,
term,P309,dementia in hypercalcaemia,과칼슘혈증에서의 치매,True,True,True,과칼슘혈증에서의 치매,,
term,P309,teach personal care,개인간호 교육,True,True,True,개인간호 교육,,
term,P310,interoceptive,내수용-,True,True,True,내수용-,,
term,P310,multicystic renal dysplasia,다낭성 신장의 형성이상,True,True,True,다낭성 신장의 형성이상,,
term,P310,fecal concentration,대변농축(법),True,True,True,대변농축(법),,
term,P311,in utero,자궁내,True,True,True,자궁내,,
term,P311,bidiscoidal placenta,두원반태반,True,True,True,두원반태반,,
term,P311,high-tension pulse,고긴장맥박,True,True,True,고긴장맥박,,
